timestamp,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,humidity,temperature,pressure
2026-05-26 19:13:59,16400,13100,10600,8900,7600,6400,5600,5600,5600,5600,45.33,25.27,1019
2026-05-26 19:14:00,16200,13100,10500,8900,7500,6400,5600,5600,5600,5600,45.34,25.26,1019
2026-05-26 19:14:02,16400,13100,10600,8900,7500,6400,5600,5600,5600,5600,45.35,25.27,1019
2026-05-26 19:14:03,16500,13200,10600,8900,7600,6400,5600,5600,5600,5600,45.32,25.27,1019
2026-05-26 19:14:04,16500,13200,10600,8900,7600,6400,5600,5600,5600,5600,45.33,25.27,1019
2026-05-26 19:14:06,16500,13200,10600,8900,7600,6400,5600,5600,5600,5600,45.33,25.27,1019
2026-05-26 19:14:07,16500,13200,10700,8900,7500,6500,5600,5600,5600,5600,45.31,25.27,1019
2026-05-26 19:14:09,16500,13200,10600,9000,7600,6500,5600,5600,5600,5600,45.30,25.27,1019
2026-05-26 19:14:10,16600,13200,10700,9000,7600,6500,5600,5600,5600,5600,45.32,25.27,1019
2026-05-26 19:14:11,16600,13300,10700,9000,7600,6500,5600,5600,5600,5600,45.32,25.27,1019
2026-05-26 19:14:13,16500,13200,10700,9000,7600,6500,5600,5600,5600,5600,45.31,25.28,1019
2026-05-26 19:14:14,16600,13300,10700,9000,7600,6500,5600,5600,5600,5600,45.32,25.28,1019
2026-05-26 19:14:16,16600,13200,10700,9000,7600,6500,5600,5600,5600,5600,45.32,25.28,1019
2026-05-26 19:14:17,16700,13300,10700,9000,7600,6500,5600,5600,5600,5600,45.32,25.29,1019
2026-05-26 19:14:19,16600,13300,10700,9000,7600,6500,5600,5600,5600,5600,45.30,25.28,1019
2026-05-26 19:14:20,16600,13200,10700,9000,7600,6500,5600,5600,5600,5600,45.30,25.29,1019
2026-05-26 19:14:21,16500,13200,10600,8900,7600,6500,5600,5600,5600,5600,45.29,25.29,1019
2026-05-26 19:14:23,16400,13200,10600,8900,7500,6400,5600,5600,5600,5600,45.29,25.29,1019
2026-05-26 19:14:24,16400,13100,10600,8900,7600,6400,5600,5600,5600,5600,45.30,25.29,1019
2026-05-26 19:14:26,16400,13100,10600,8900,7500,6400,5600,5600,5600,5600,45.28,25.29,1019
2026-05-26 19:14:27,16500,13100,10600,8900,7500,6400,5600,5600,5600,5600,45.29,25.29,1019
2026-05-26 19:14:29,16500,13200,10600,8900,7600,6400,5600,5600,5600,5600,45.28,25.30,1019
2026-05-26 19:14:30,16500,13200,10600,8900,7600,6500,5600,5600,5600,5600,45.29,25.31,1019
2026-05-26 19:14:31,16600,13200,10600,8900,7600,6500,5600,5600,5600,5600,45.28,25.31,1019
2026-05-26 19:14:33,16600,13200,10700,9000,7600,6500,5600,5600,5600,5600,45.28,25.30,1019
2026-05-26 19:14:34,16700,13300,10700,9000,7700,6500,5600,5600,5600,5600,45.28,25.30,1019
2026-05-26 19:14:36,16700,13300,10700,9000,7600,6500,5600,5600,5600,5600,45.27,25.31,1019
2026-05-26 19:14:37,16700,13300,10700,9000,7700,6500,5600,5600,5600,5600,45.28,25.31,1019
2026-05-26 19:14:39,16700,13400,10700,9100,7600,6500,5600,5600,5600,5600,45.26,25.30,1019
2026-05-26 19:14:40,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.26,25.30,1019
2026-05-26 19:14:41,16700,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.26,25.31,1019
2026-05-26 19:14:43,16800,13400,10900,9100,7700,6500,5600,5600,5600,5600,45.29,25.33,1019
2026-05-26 19:14:44,16800,13400,10900,9100,7700,6600,5600,5600,5600,5600,45.29,25.35,1019
2026-05-26 19:14:46,16900,13600,10900,9100,7700,6600,5600,5600,5600,5600,45.27,25.34,1019
2026-05-26 19:14:47,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.28,25.34,1019
2026-05-26 19:14:48,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.26,25.35,1019
2026-05-26 19:14:50,16800,13400,10800,9000,7700,6500,5600,5600,5600,5600,45.26,25.34,1019
2026-05-26 19:14:51,16700,13300,10700,9000,7700,6500,5600,5600,5600,5600,45.24,25.35,1019
2026-05-26 19:14:53,16700,13400,10700,9000,7600,6500,5600,5600,5600,5600,45.24,25.35,1019
2026-05-26 19:14:54,16700,13300,10700,9000,7700,6500,5600,5600,5600,5600,45.24,25.35,1019
2026-05-26 19:14:56,16700,13400,10700,9000,7600,6500,5600,5600,5600,5600,45.22,25.35,1019
2026-05-26 19:14:57,16700,13300,10700,9000,7600,6500,5600,5600,5600,5600,45.23,25.35,1019
2026-05-26 19:14:58,16700,13400,10800,9000,7700,6500,5600,5600,5600,5600,45.22,25.36,1019
2026-05-26 19:15:00,16700,13300,10800,9000,7700,6500,5600,5600,5600,5600,45.21,25.36,1019
2026-05-26 19:15:01,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.21,25.36,1019
2026-05-26 19:15:03,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.20,25.36,1019
2026-05-26 19:15:04,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.22,25.37,1019
2026-05-26 19:15:06,16700,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.19,25.37,1019
2026-05-26 19:15:07,16900,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.19,25.37,1019
2026-05-26 19:15:08,16700,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.19,25.37,1019
2026-05-26 19:15:10,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.19,25.37,1019
2026-05-26 19:15:11,16800,13400,10800,9100,7700,6500,5600,5600,5600,5600,45.18,25.37,1019
2026-05-26 19:15:13,16800,13500,10900,9100,7700,6600,5600,5600,5600,5600,45.20,25.38,1019
2026-05-26 19:15:14,16900,13500,10900,9200,7700,6600,5600,5600,5600,5600,45.19,25.38,1019
2026-05-26 19:15:16,17000,13600,10900,9100,7800,6600,5600,5600,5600,5600,45.17,25.38,1019
2026-05-26 19:15:17,16900,13600,10900,9100,7800,6600,5600,5600,5600,5600,45.15,25.38,1019
2026-05-26 19:15:18,17100,13600,10900,9200,7800,6600,5600,5600,5600,5600,45.15,25.38,1019
2026-05-26 19:15:20,17100,13700,10900,9200,7800,6600,5600,5600,5600,5600,45.14,25.38,1019
2026-05-26 19:15:21,17100,13600,11000,9200,7800,6600,5600,5600,5600,5600,45.15,25.37,1019
2026-05-26 19:15:23,17100,13700,11000,9200,7800,6600,5700,5600,5600,5600,45.15,25.37,1019
2026-05-26 19:15:24,17100,13700,11000,9300,7800,6700,5600,5600,5600,5600,45.15,25.38,1019
2026-05-26 19:15:25,17200,13800,11000,9300,7800,6700,5700,5600,5600,5600,45.12,25.37,1019
2026-05-26 19:15:27,17200,13800,11100,9300,7900,6700,5700,5600,5600,5600,45.12,25.37,1019
2026-05-26 19:15:28,17400,13900,11100,9400,7900,6700,5700,5600,5600,5600,45.11,25.37,1019
2026-05-26 19:15:30,17400,14000,11200,9400,7900,6800,5700,5600,5600,5600,45.11,25.36,1019
2026-05-26 19:15:31,17600,14100,11300,9500,8000,6800,5800,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:33,17800,14100,11400,9500,8100,6800,5800,5600,5600,5600,45.10,25.36,1019
2026-05-26 19:15:34,17800,14200,11400,9500,8000,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:35,17800,14200,11400,9500,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:37,17900,14200,11400,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:38,17800,14200,11400,9500,8000,6900,5900,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:15:40,17900,14200,11400,9600,8100,6900,5900,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:15:41,17900,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.07,25.36,1019
2026-05-26 19:15:43,18000,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.11,25.36,1019
2026-05-26 19:15:44,17900,14300,11400,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:45,17900,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:47,18000,14300,11600,9600,8200,6900,5900,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:15:48,18000,14300,11600,9600,8200,6900,5900,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:15:50,18000,14400,11600,9700,8200,7000,6000,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:51,18100,14500,11600,9700,8200,6900,5900,5600,5600,5600,45.10,25.36,1019
2026-05-26 19:15:53,18000,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.37,1019
2026-05-26 19:15:54,17900,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:55,17800,14200,11400,9500,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:57,17900,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:15:58,18000,14300,11500,9700,8100,6900,5900,5600,5600,5600,45.10,25.36,1019
2026-05-26 19:16:00,18100,14400,11500,9700,8200,6900,5900,5600,5600,5600,45.07,25.36,1019
2026-05-26 19:16:01,18000,14400,11600,9700,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:02,18100,14400,11500,9700,8200,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:04,18100,14400,11500,9700,8200,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:05,18100,14400,11600,9700,8200,6900,5900,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:16:07,18100,14500,11600,9700,8200,6900,6000,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:08,18100,14400,11600,9700,8200,6900,5900,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:16:10,18100,14400,11600,9700,8200,6900,5900,5600,5600,5600,45.06,25.36,1019
2026-05-26 19:16:11,18100,14400,11500,9700,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:12,17900,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:14,17900,14300,11400,9600,8100,6900,5900,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:16:15,18000,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:17,17900,14300,11400,9600,8100,6900,5900,5600,5600,5600,45.07,25.36,1019
2026-05-26 19:16:18,17900,14300,11500,9600,8100,6900,5900,5600,5600,5600,45.09,25.36,1019
2026-05-26 19:16:20,18000,14300,11500,9700,8100,6900,5900,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:21,18000,14400,11500,9700,8200,6900,5900,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:22,18000,14400,11500,9700,8200,6900,5900,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:24,18100,14500,11600,9700,8200,7000,6000,5600,5600,5600,45.06,25.35,1019
2026-05-26 19:16:25,18100,14500,11600,9800,8200,7000,6000,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:27,18300,14600,11900,9800,8300,7000,6000,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:28,18500,14700,12000,9800,8300,7100,6000,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:30,18500,14700,12000,9900,8300,7100,6000,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:16:31,18400,14700,12100,9800,8300,7100,6000,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:32,18400,14700,12000,9800,8300,7100,6000,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:34,18600,14800,12100,9900,8400,7100,6100,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:35,18600,14800,12100,9900,8400,7100,6100,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:37,18700,14900,12200,10000,8400,7100,6100,5600,5600,5600,45.06,25.36,1019
2026-05-26 19:16:38,18800,15000,12200,10000,8400,7200,6100,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:39,18800,14900,12200,10000,8400,7100,6100,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:41,18800,14900,12200,10000,8400,7100,6100,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:42,18700,14900,12100,10000,8400,7100,6100,5600,5600,5600,45.06,25.35,1019
2026-05-26 19:16:44,18600,14800,12100,9900,8400,7100,6100,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:45,18600,14900,12100,9900,8400,7100,6100,5600,5600,5600,45.08,25.36,1019
2026-05-26 19:16:47,18700,14800,12100,9900,8400,7100,6100,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:48,18600,14900,12200,9900,8400,7100,6100,5600,5600,5600,45.08,25.34,1019
2026-05-26 19:16:49,18700,14800,12100,10000,8400,7100,6100,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:51,18800,14900,12200,10000,8400,7100,6100,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:52,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:54,18900,15100,12300,10100,8500,7200,6100,5600,5600,5600,45.08,25.34,1019
2026-05-26 19:16:55,19000,15200,12300,10100,8600,7200,6200,5600,5600,5600,45.08,25.34,1019
2026-05-26 19:16:57,19200,15200,12400,10100,8600,7300,6200,5600,5600,5600,45.07,25.35,1019
2026-05-26 19:16:58,19100,15200,12400,10100,8600,7200,6200,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:16:59,19100,15200,12400,10100,8500,7200,6100,5600,5600,5600,45.10,25.34,1019
2026-05-26 19:17:01,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,45.09,25.35,1019
2026-05-26 19:17:02,19000,15200,12400,10100,8500,7200,6200,5600,5600,5600,45.08,25.35,1019
2026-05-26 19:17:04,19100,15100,12400,10100,8500,7200,6200,5600,5600,5600,45.09,25.35,1019
2026-05-26 19:17:05,19000,15200,12300,10100,8600,7200,6200,5600,5600,5600,45.09,25.34,1019
2026-05-26 19:17:07,19100,15200,12400,10100,8600,7200,6200,5600,5600,5600,45.11,25.34,1019
2026-05-26 19:17:08,19100,15200,12400,10200,8600,7200,6200,5600,5600,5600,45.08,25.34,1019
2026-05-26 19:17:09,19100,15200,12400,10100,8500,7300,6200,5600,5600,5600,45.09,25.34,1019
2026-05-26 19:17:11,19100,15200,12400,10200,8600,7200,6200,5600,5600,5600,45.10,25.34,1019
2026-05-26 19:17:12,19100,15200,12400,10100,8500,7300,6200,5600,5600,5600,45.09,25.33,1019
2026-05-26 19:17:14,19000,15200,12400,10100,8500,7200,6200,5600,5600,5600,45.10,25.34,1019
2026-05-26 19:17:15,19200,15200,12400,10100,8500,7200,6200,5600,5600,5600,45.11,25.35,1019
2026-05-26 19:17:16,19100,15200,12400,10100,8600,7200,6200,5600,5600,5600,45.11,25.34,1019
2026-05-26 19:17:18,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,45.11,25.34,1019
2026-05-26 19:17:19,19200,15200,12400,10100,8500,7200,6200,5600,5600,5600,45.10,25.34,1019
2026-05-26 19:17:21,19000,15200,12400,10100,8500,7200,6200,5600,5600,5600,45.11,25.35,1019
2026-05-26 19:17:22,19000,15200,12300,10100,8500,7200,6200,5600,5600,5600,45.11,25.34,1019
2026-05-26 19:17:24,19100,15300,12400,10200,8600,7300,6200,5600,5600,5600,45.10,25.34,1019
2026-05-26 19:17:25,19300,15300,12500,10200,8600,7300,6200,5600,5600,5600,45.11,25.34,1019
2026-05-26 19:17:26,19400,15500,12500,10300,8700,7400,6300,5600,5600,5600,45.12,25.34,1019
2026-05-26 19:17:28,19300,15400,12500,10300,8700,7300,6200,5600,5600,5600,45.12,25.34,1019
2026-05-26 19:17:29,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,45.12,25.34,1019
2026-05-26 19:17:31,19400,15400,12600,10300,8700,7400,6300,5600,5600,5600,45.13,25.34,1019
2026-05-26 19:17:32,19600,15500,12600,10300,8700,7400,6300,5600,5600,5600,45.12,25.33,1019
2026-05-26 19:17:34,19400,15500,12600,10300,8700,7400,6300,5600,5600,5600,45.12,25.33,1019
2026-05-26 19:17:35,19500,15500,12600,10300,8700,7400,6300,5600,5600,5600,45.11,25.33,1019
2026-05-26 19:17:36,19400,15500,12700,10300,8700,7400,6300,5600,5600,5600,45.12,25.33,1019
2026-05-26 19:17:38,19600,15500,12600,10300,8700,7400,6300,5600,5600,5600,45.12,25.33,1019
2026-05-26 19:17:39,19500,15500,12700,10300,8700,7400,6300,5600,5600,5600,45.13,25.33,1019
2026-05-26 19:17:41,19400,15500,12600,10300,8700,7300,6300,5600,5600,5600,45.13,25.34,1019
2026-05-26 19:17:42,19400,15400,12600,10300,8700,7300,6300,5600,5600,5600,45.15,25.35,1019
2026-05-26 19:17:44,20000,15900,13000,10600,9000,7600,6500,5600,5600,5600,45.14,25.43,1019
2026-05-26 19:17:45,20800,16500,13500,10900,9200,7800,6600,0,0,5600,100.00,24.21,1019
2026-05-26 19:17:46,19800,15900,12900,10600,8900,7600,6400,5600,5600,5600,45.27,25.22,1019
2026-05-26 19:17:48,20100,15900,13000,10600,8900,7500,6400,5600,5600,5600,45.35,25.30,1019
2026-05-26 19:17:49,20100,16000,12900,10500,8900,7500,6400,5600,5600,5600,45.38,25.31,1019
2026-05-26 19:17:51,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,45.38,25.32,1019
2026-05-26 19:17:52,20000,15900,13000,10500,8800,7500,6400,5600,5600,5600,45.37,25.39,1019
2026-05-26 19:17:54,20100,16000,13000,10600,8900,7600,6400,5600,5600,5600,45.36,25.51,1019
2026-05-26 19:17:55,20100,15900,13000,10600,8900,7500,6400,5600,5600,5600,45.32,25.56,1019
2026-05-26 19:17:56,20000,15900,12900,10600,8900,7500,6400,5600,5600,5600,45.26,25.57,1019
2026-05-26 19:17:58,20000,15800,12900,10600,8900,7500,6400,5600,5600,5600,45.20,25.56,1019
2026-05-26 19:17:59,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,45.12,25.55,1019
2026-05-26 19:18:01,19800,15700,12800,10400,8800,7400,6400,5600,5600,5600,45.07,25.54,1019
2026-05-26 19:18:02,19700,15600,12700,10400,8800,7400,6300,5600,5600,5600,45.05,25.55,1019
2026-05-26 19:18:04,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,45.01,25.55,1019
2026-05-26 19:18:05,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.98,25.55,1019
2026-05-26 19:18:06,19800,15700,12800,10400,8800,7400,6300,5600,5600,5600,44.97,25.55,1019
2026-05-26 19:18:08,19600,15700,12800,10400,8800,7400,6300,5600,5600,5600,44.95,25.55,1019
2026-05-26 19:18:09,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.94,25.56,1019
2026-05-26 19:18:11,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.92,25.54,1019
2026-05-26 19:18:12,19400,15400,12600,10300,8700,7300,6300,5600,5600,5600,44.90,25.55,1019
2026-05-26 19:18:13,19400,15400,12600,10200,8600,7300,6200,5600,5600,5600,44.90,25.55,1019
2026-05-26 19:18:15,19400,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.90,25.55,1019
2026-05-26 19:18:16,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.87,25.55,1019
2026-05-26 19:18:18,19100,15200,12400,10200,8500,7300,6200,5600,5600,5600,44.87,25.55,1019
2026-05-26 19:18:19,19200,15200,12400,10200,8500,7300,6200,5600,5600,5600,44.86,25.55,1019
2026-05-26 19:18:21,19000,15100,12400,10100,8600,7200,6200,5600,5600,5600,44.86,25.55,1019
2026-05-26 19:18:22,19000,15100,12400,10100,8500,7200,6200,5600,5600,5600,44.85,25.55,1019
2026-05-26 19:18:23,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,44.86,25.55,1019
2026-05-26 19:18:25,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,44.84,25.54,1019
2026-05-26 19:18:26,19100,15100,12400,10100,8500,7200,6200,5600,5600,5600,44.82,25.54,1019
2026-05-26 19:18:28,19200,15300,12400,10200,8600,7300,6200,5600,5600,5600,44.83,25.53,1019
2026-05-26 19:18:29,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.81,25.53,1019
2026-05-26 19:18:31,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.81,25.52,1019
2026-05-26 19:18:32,19300,15300,12500,10300,8600,7300,6200,5600,5600,5600,44.81,25.52,1019
2026-05-26 19:18:33,19300,15400,12600,10300,8700,7300,6200,5600,5600,5600,44.80,25.52,1019
2026-05-26 19:18:35,19400,15500,12600,10300,8700,7300,6300,5600,5600,5600,44.79,25.51,1019
2026-05-26 19:18:36,19500,15500,12600,10300,8700,7400,6300,5600,5600,5600,44.77,25.51,1019
2026-05-26 19:18:38,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.78,25.51,1019
2026-05-26 19:18:39,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.77,25.51,1019
2026-05-26 19:18:41,19600,15500,12700,10400,8700,7400,6300,5600,5600,5600,44.79,25.50,1019
2026-05-26 19:18:42,19600,15600,12700,10400,8800,7400,6300,5600,5600,5600,44.78,25.49,1019
2026-05-26 19:18:43,19600,15700,12800,10400,8800,7400,6300,5600,5600,5600,44.79,25.49,1019
2026-05-26 19:18:45,19800,15700,12800,10400,8800,7500,6400,5600,5600,5600,44.80,25.49,1019
2026-05-26 19:18:46,19800,15700,12800,10500,8800,7500,6400,5600,5600,5600,44.79,25.49,1019
2026-05-26 19:18:48,19600,15700,12800,10400,8700,7400,6300,5600,5600,5600,44.78,25.49,1019
2026-05-26 19:18:49,19700,15600,12800,10400,8800,7400,6300,5600,5600,5600,44.80,25.49,1019
2026-05-26 19:18:50,19700,15700,12800,10400,8800,7400,6400,5600,5600,5600,44.81,25.49,1019
2026-05-26 19:18:52,19800,15700,12800,10500,8800,7400,6400,5600,5600,5600,44.82,25.48,1019
2026-05-26 19:18:53,19700,15700,12800,10500,8800,7400,6400,5600,5600,5600,44.80,25.48,1019
2026-05-26 19:18:55,19900,15700,12800,10500,8800,7400,6400,5600,5600,5600,44.80,25.48,1019
2026-05-26 19:18:56,19800,15800,12800,10500,8800,7500,6300,5600,5600,5600,44.79,25.47,1019
2026-05-26 19:18:58,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.80,25.47,1019
2026-05-26 19:18:59,20000,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.79,25.47,1019
2026-05-26 19:19:00,19900,15800,12800,10500,8800,7500,6400,5600,5600,5600,44.80,25.47,1019
2026-05-26 19:19:02,20000,15800,12800,10500,8800,7500,6400,5600,5600,5600,44.79,25.47,1019
2026-05-26 19:19:03,19900,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.83,25.47,1019
2026-05-26 19:19:05,19900,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.81,25.46,1019
2026-05-26 19:19:06,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.83,25.46,1019
2026-05-26 19:19:08,19900,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.84,25.46,1019
2026-05-26 19:19:09,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.79,25.46,1019
2026-05-26 19:19:10,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.82,25.45,1019
2026-05-26 19:19:12,20100,15900,13000,10600,8900,7500,6400,5600,5600,5600,44.81,25.45,1019
2026-05-26 19:19:13,20100,15900,13000,10600,8900,7500,6400,5600,5600,5600,44.82,25.46,1019
2026-05-26 19:19:15,20100,16000,13000,10600,8900,7500,6400,5600,5600,5600,44.83,25.46,1019
2026-05-26 19:19:16,19900,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.81,25.45,1019
2026-05-26 19:19:18,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.82,25.46,1019
2026-05-26 19:19:19,20100,15900,12900,10600,8900,7500,6400,5600,5600,5600,44.82,25.45,1019
2026-05-26 19:19:20,20100,15900,13000,10600,8900,7500,6400,5600,5600,5600,44.81,25.45,1019
2026-05-26 19:19:22,20100,16000,13000,10600,8900,7600,6400,5600,5600,5600,44.82,25.45,1019
2026-05-26 19:19:23,20200,16000,13000,10600,8900,7600,6400,5600,5600,5600,44.80,25.45,1019
2026-05-26 19:19:25,20200,16200,13100,10700,9000,7600,6500,5600,5600,5600,44.84,25.44,1019
2026-05-26 19:19:26,20300,16100,13200,10700,9000,7600,6500,5600,5600,5600,44.83,25.45,1019
2026-05-26 19:19:27,20300,16100,13100,10700,9000,7600,6500,5600,5600,5600,44.84,25.44,1019
2026-05-26 19:19:29,20200,16000,13100,10700,8900,7600,6400,5600,5600,5600,44.82,25.45,1019
2026-05-26 19:19:30,20100,16100,13000,10600,8900,7500,6400,5600,5600,5600,44.84,25.44,1019
2026-05-26 19:19:32,20100,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.85,25.45,1019
2026-05-26 19:19:33,19900,15800,12800,10500,8900,7500,6400,5600,5600,5600,44.83,25.45,1019
2026-05-26 19:19:35,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.84,25.45,1019
2026-05-26 19:19:36,19900,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.84,25.45,1019
2026-05-26 19:19:37,19800,15800,12800,10500,8800,7500,6400,5600,5600,5600,44.86,25.45,1019
2026-05-26 19:19:39,19800,15700,12800,10500,8800,7400,6300,5600,5600,5600,44.84,25.46,1019
2026-05-26 19:19:40,19900,15700,12800,10500,8800,7400,6300,5600,5600,5600,44.83,25.46,1019
2026-05-26 19:19:42,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.85,25.45,1019
2026-05-26 19:19:43,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.83,25.46,1019
2026-05-26 19:19:45,19900,15800,12800,10500,8800,7400,6400,5600,5600,5600,44.84,25.46,1019
2026-05-26 19:19:46,19800,15700,12800,10400,8800,7500,6400,5600,5600,5600,44.84,25.46,1019
2026-05-26 19:19:47,19900,15800,12800,10500,8900,7500,6400,5600,5600,5600,44.83,25.46,1019
2026-05-26 19:19:49,19900,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.82,25.46,1019
2026-05-26 19:19:50,19900,15700,12800,10400,8800,7500,6400,5600,5600,5600,44.83,25.46,1019
2026-05-26 19:19:52,19800,15800,12800,10400,8800,7500,6400,5600,5600,5600,44.79,25.46,1019
2026-05-26 19:19:53,19800,15800,12800,10500,8800,7500,6400,5600,5600,5600,44.82,25.46,1019
2026-05-26 19:19:55,19800,15800,12900,10500,8800,7500,6400,5600,5600,5600,44.79,25.46,1019
2026-05-26 19:19:56,20000,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.81,25.46,1019
2026-05-26 19:19:57,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.81,25.46,1019
2026-05-26 19:19:59,20100,16000,13000,10600,8900,7500,6400,5600,5600,5600,44.78,25.46,1019
2026-05-26 19:20:00,20100,15900,13000,10600,8900,7500,6400,5600,5600,5600,44.79,25.46,1019
2026-05-26 19:20:02,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.81,25.46,1019
2026-05-26 19:20:03,20000,15900,12900,10500,8800,7500,6400,5600,5600,5600,44.81,25.46,1019
2026-05-26 19:20:04,20000,15900,12900,10600,8900,7500,6400,5600,5600,5600,44.79,25.46,1019
